name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
Unnamed v1,1.0,1,V1,['Boulder'],10,1,,,California,Crimp Ladder Area,0,0,"['V8', 'V11']",
Unnamed v3,2.0,6,V3,['Boulder'],10,1,,,California,Crimp Ladder Area,0,1,"['V1', 'V2']",
Kook,3.0,2,V8,['Boulder'],15,1,,,California,Crimp Ladder Area,0,2,"['V1', 'V11']",
Wave Catcher,3.0,1,V11,['Boulder'],12,1,PG13,,California,Crimp Ladder Area,2,1,"['V8', 'V1']",
Knife Dance,3.0,2,V7,['Boulder'],,1,PG13,,California,Crimp Ladder Area,1,2,[],
The Seam,3.1,12,V4,['Boulder'],,1,,,California,Seam Area,5,3,"['V6', 'V8', 'V5']",
The Seam Traverse,3.0,5,V5,['Boulder'],,1,,,California,Seam Area,1,0,"['V6', 'V8', 'V4']",
Hands and Feet,3.0,1,V6,['Boulder'],,1,,,California,Seam Area,0,0,"['V8', 'V5', 'V4']",
Hands and Feet Direct,3.0,1,V8,['Boulder'],15,1,,,California,Seam Area,0,0,"['V6', 'V5', 'V4']",
Carrot Kid,1.5,4,V4,['Boulder'],10,1,,,California,Seam Area,0,0,['V9'],
Karate Kid,3.0,5,V9,['Boulder'],,1,,,California,Seam Area,0,1,['V4'],
Carrot Patch,2.0,1,V-easy,['Boulder'],12,1,,,California,Seam Area,0,0,[],
The Wasp Roof,2.0,3,V6,['Boulder'],6,1,,,California,Seam Area,1,2,[],
I'm Too Drunk To Taste This Chicken,3.0,1,V6,['Boulder'],,1,R,,California,Talladega Night…,0,1,['V9'],
Prune Candy,3.0,2,V9,['Boulder'],15,1,,,California,Talladega Night…,1,1,['V6'],
Hail Mary,3.6,7,V3,['Boulder'],,1,PG13,,California,Talladega Night…,2,2,[],
Syrup,1.5,4,V0,['Boulder'],10,1,,,California,Talladega Night…,1,1,"['V1', 'V3']",
Candy Canes,1.8,4,V1,['Boulder'],10,1,,,California,Talladega Night…,1,0,"['V3', 'V0']",
Candy Corns,2.3,3,V3,['Boulder'],12,1,,,California,Talladega Night…,1,0,"['V1', 'V0']",
Black Face,3.6,20,V6,['Boulder'],,1,,,California,Talladega Night…,0,5,['V7'],
Black Face Direct,3.8,4,V7,['Boulder'],15,1,,,California,Talladega Night…,2,0,['V6'],
East Face,2.0,1,V2,['Boulder'],12,1,,,California,Huggy Bear Area,0,0,['V2'],
North Face,2.2,5,V4,['Boulder'],9,1,,,California,Mammoth Creek Rd,1,0,"['V6', 'V2', 'V6', 'V3-', 'V3', 'V3', 'V2+', 'V3', 'V1', 'V-easy', 'V7', 'V0', 'V0-', 'V-easy']",
The Huggy Bear,3.0,3,V5,['Boulder'],10,1,,,California,Huggy Bear Area,0,1,[],
Consummate V's,1.0,1,V3,"['Boulder', 'Alpine']",8,1,,,California,Upper Meadow,1,0,"['V7', 'V4']",
S is for Shame,2.0,2,V4,"['Boulder', 'Alpine']",8,1,,,California,Upper Meadow,1,0,"['V7', 'V3']",
Burninator,2.0,1,V7,"['Boulder', 'Alpine']",,1,,,California,Upper Meadow,1,2,"['V3', 'V4']",
Brian's Prow,1.5,2,V2,"['Boulder', 'Alpine']",,1,,,California,Upper Meadow,0,1,"['V5', 'V5', 'V9']",
Morpheus,3.8,6,V5,"['Boulder', 'Alpine']",,1,,,California,Upper Meadow,4,1,"['V2', 'V5', 'V9']",
One Dragon,2.0,2,V5,"['Boulder', 'Alpine']",,1,,,California,Upper Meadow,0,2,"['V2', 'V5', 'V9']",
Two Dragons,4.0,2,V9,"['Boulder', 'Alpine']",,1,,,California,Upper Meadow,0,2,"['V2', 'V5', 'V5']",
Spot My Brain Stem,1.0,1,V3,['Boulder'],8,1,,,California,Middle Meadow,1,0,[],
Arete,2.0,1,V0,['Boulder'],12,1,,,California,Middle Meadow,1,0,"['V0', 'V1']",
Face,1.0,1,V0,['Boulder'],14,1,,,California,Middle Meadow,1,0,"['V0', 'V1']",
Ripple,2.0,1,V1,['Boulder'],12,1,,,California,Middle Meadow,1,0,"['V0', 'V0']",
Tweaky Face,1.0,1,V0,['Boulder'],10,1,,,California,Middle Meadow,1,0,"['V2', 'V2', 'V0']",
Tweaky Right,1.0,1,V0,['Boulder'],10,1,,,California,Middle Meadow,1,0,"['V2', 'V2', 'V0']",
Tweaky Arete,1.0,1,V2,['Boulder'],10,1,,,California,Middle Meadow,1,0,"['V0', 'V2', 'V0']",
Tweaky Minds,1.7,3,V2,['Boulder'],,1,,,California,Middle Meadow,2,2,"['V0', 'V2', 'V0']",
Tim's Sloper Problem,3.0,4,V5,['Boulder'],,1,,,California,Middle Meadow,0,0,[],
Turpentine,1.3,3,V3,['Boulder'],,1,,,California,Lower Talus Area,0,1,"['V7', 'V4', 'V6', 'V8']",
Green Mambo Stand,2.0,5,V4,['Boulder'],,1,,,California,Lower Talus Area,0,1,"['V7', 'V6', 'V8', 'V3']",
It's Not Easy Being Green,2.8,5,V6,['Boulder'],,1,,,California,Lower Talus Area,0,4,"['V7', 'V4', 'V8', 'V3']",
Green Mamba,3.2,6,V7,['Boulder'],,1,,,California,Lower Talus Area,0,3,"['V4', 'V6', 'V8', 'V3']",
Serpentine,3.3,6,V8,['Boulder'],,1,,,California,Lower Talus Area,0,3,"['V7', 'V4', 'V6', 'V3']",
Twin Cracks,3.1,13,V9,['Boulder'],,1,,,California,Buttermilk Country,2,1,"['V12', 'V0', 'V0', 'V11', 'V8', 'V7', 'V4', 'V9-', 'V12', 'V3', 'V1', 'V6', 'V3', 'V9', 'V7']",
Hose Monster,3.0,4,V8,['Boulder'],8,1,,,California,Lower Talus Area,0,2,[],
The Six,3.0,1,V6,['Boulder'],,1,,,California,1-6-9 Boulder,0,2,['V9'],
Ugly Duckling,4.0,3,V9,['Boulder'],,1,,,California,1-6-9 Boulder,0,2,['V6'],
Thunder Crack,1.0,1,V2-3,['Boulder'],6,1,,,California,Ugly Duckling Area,0,0,"['V7-8', 'V4', 'V5']",
Paddle Feet,1.0,1,V4,['Boulder'],7,1,,,California,Ugly Duckling Area,1,0,"['V7-8', 'V2-3', 'V5']",
Water Wings,2.0,1,V5,['Boulder'],6,1,,,California,Ugly Duckling Area,1,0,"['V7-8', 'V4', 'V2-3']",
Monsoon Daydream,3.0,1,V7-8,['Boulder'],10,1,PG13,,California,Ugly Duckling Area,2,0,"['V4', 'V2-3', 'V5']",
Spinnaker,1.0,1,V0,['Boulder'],15,1,,,California,Ugly Duckling Area,1,0,"['V2+', 'V4']",
Full Sail Ahead,2.0,1,V2+,['Boulder'],15,1,,,California,Ugly Duckling Area,1,0,"['V0', 'V4']",
Bearable,2.0,1,V2+,['Boulder'],18,1,,,California,Lower Meadow Area,0,0,"['V3', 'V4', 'V5', 'V5', 'V3', 'V2', 'V1+']",
Beagle,1.8,9,V3,['Boulder'],,1,,,California,Lower Meadow Area,0,0,"['V4', 'V2+', 'V5', 'V5', 'V3', 'V2', 'V1+']",
Eagle,2.6,12,V3,['Boulder'],,1,,,California,Lower Meadow Area,0,1,"['V4', 'V2+', 'V5', 'V5', 'V3', 'V2', 'V1+']",
Bear,3.0,11,V4,['Boulder'],,1,,,California,Lower Meadow Area,1,1,"['V3', 'V2+', 'V5', 'V5', 'V3', 'V2', 'V1+']",
Beareagle Extension,2.0,1,V5,['Boulder'],18,1,,,California,Lower Meadow Area,0,0,"['V3', 'V4', 'V2+', 'V5', 'V3', 'V2', 'V1+']",
Beareagle,2.6,13,V5,['Boulder'],,1,,,California,Lower Meadow Area,3,1,"['V3', 'V4', 'V2+', 'V5', 'V3', 'V2', 'V1+']",
Meadow Face,3.6,5,V8,['Boulder'],,1,,,California,Lower Meadow Area,1,2,['V9'],
Meadow Face Sit,4.0,2,V9,['Boulder'],,1,,,California,Lower Meadow Area,1,2,['V8'],
Shortness of Breath,2.5,6,V6,['Boulder'],,1,,,California,Lower Meadow Area,1,2,"['V8', 'V8', 'V6', 'V6']",
Shortness of Breath Right,3.0,4,V6,['Boulder'],,1,,,California,Lower Meadow Area,0,0,"['V8', 'V8', 'V6', 'V6']",
Blunt logic,2.0,1,V6,['Boulder'],,1,,,California,Lower Meadow Area,0,0,"['V8', 'V8', 'V6', 'V6']",
Black Buddha,3.0,1,V8,['Boulder'],,1,,,California,Lower Meadow Area,0,0,"['V6', 'V8', 'V6', 'V6']",
Meadow Roof,3.8,10,V8,['Boulder'],,1,,,California,Lower Meadow Area,1,2,"['V6', 'V8', 'V6', 'V6']",
Problem R',1.3,4,V-easy,['Boulder'],8,1,,,California,Ravine,0,0,"['V0', 'V0-', 'V0-', 'V0-', 'V0', 'V1+', 'V0', 'V2', 'V0-', 'V-easy', 'V-easy', 'V0-', 'V1', 'V0-', 'V0', 'V-easy', 'V-easy', 'V2', 'V0', 'V1', 'V0-', 'V2', 'V0', 'V-easy', 'V0-']",
Problem A''',2.0,4,V-easy,['Boulder'],8,1,,,California,Ravine,0,0,"['V0', 'V0-', 'V0-', 'V0-', 'V0', 'V1+', 'V0', 'V2', 'V0-', 'V-easy', 'V-easy', 'V0-', 'V1', 'V0-', 'V0', 'V-easy', 'V-easy', 'V2', 'V0', 'V1', 'V0-', 'V2', 'V0', 'V-easy', 'V0-']",
Problem L',0.3,3,V-easy,['Boulder'],10,1,,,California,Ravine,0,0,"['V0', 'V0-', 'V0-', 'V0-', 'V0', 'V1+', 'V0', 'V2', 'V0-', 'V-easy', 'V-easy', 'V0-', 'V1', 'V0-', 'V0', 'V-easy', 'V-easy', 'V2', 'V0', 'V1', 'V0-', 'V2', 'V0', 'V-easy', 'V0-']",
Problem K',1.7,3,V0-,['Boulder'],10,1,,,California,Ravine,0,0,"['V0', 'V0-', 'V-easy', 'V0-', 'V0', 'V1+', 'V0', 'V2', 'V0-', 'V-easy', 'V-easy', 'V0-', 'V1', 'V0-', 'V0', 'V-easy', 'V-easy', 'V2', 'V0', 'V1', 'V0-', 'V2', 'V0', 'V-easy', 'V0-']",
Problem A'''',1.0,4,V0-,['Boulder'],8,1,,,California,Ravine,0,0,"['V0', 'V0-', 'V-easy', 'V0-', 'V0', 'V1+', 'V0', 'V2', 'V0-', 'V-easy', 'V-easy', 'V0-', 'V1', 'V0-', 'V0', 'V-easy', 'V-easy', 'V2', 'V0', 'V1', 'V0-', 'V2', 'V0', 'V-easy', 'V0-']",
Problem A'',1.0,4,V0-,['Boulder'],10,1,,,California,Ravine,1,0,"['V0', 'V0-', 'V-easy', 'V0-', 'V0', 'V1+', 'V0', 'V2', 'V0-', 'V-easy', 'V-easy', 'V0-', 'V1', 'V0-', 'V0', 'V-easy', 'V-easy', 'V2', 'V0', 'V1', 'V0-', 'V2', 'V0', 'V-easy', 'V0-']",
Problem S,1.0,5,V0-,['Boulder'],,1,,,California,Ravine,1,0,"['V0', 'V0-', 'V-easy', 'V0-', 'V0', 'V1+', 'V0', 'V2', 'V0-', 'V-easy', 'V-easy', 'V0-', 'V1', 'V0-', 'V0', 'V-easy', 'V-easy', 'V2', 'V0', 'V1', 'V0-', 'V2', 'V0', 'V-easy', 'V0-']",
Problem A',1.0,1,V-easy,['Boulder'],10,1,,,California,Ravine,0,0,"['V0-', 'V1', 'V0', 'V2', 'V6', 'V0', 'V0', 'V0', 'V0']",
Problem M',2.0,3,V2,['Boulder'],10,1,,,California,Ravine,0,0,"['V0', 'V0-', 'V0-', 'V-easy', 'V0-', 'V0', 'V1+', 'V0', 'V0-', 'V-easy', 'V-easy', 'V0-', 'V1', 'V0-', 'V0', 'V-easy', 'V-easy', 'V2', 'V0', 'V1', 'V0-', 'V2', 'V0', 'V-easy', 'V0-']",
Less Like Abby,2.0,2,V8,['Boulder'],12,1,,,California,Ravine,1,0,"['V2', 'V2', 'V3', 'V0', 'V0', 'V0', 'V0', 'V0', 'V1', 'V0', 'V-easy']",
Problem B',1.0,2,V0-,['Boulder'],10,1,,,California,Horseshoe Lake,1,0,"['V0-', 'V0-', 'V0', 'V0', 'V2', 'V2', 'V1', 'V4+', 'V3', 'V3', 'V1', 'V0+', 'V-easy', 'V2', 'V2', 'V2+', 'V1', 'V1+', 'V1']",
Kong,1.0,1,V-easy,['Boulder'],15,1,,,California,Horseshoe Lake,1,0,"['V2', 'V3', 'V2', 'V1', 'V-easy', 'V2-', 'V1']",
Gentle Leader,1.0,1,V-easy,['Boulder'],12,1,,,California,Horseshoe Lake,1,0,"['V2', 'V3', 'V2', 'V1', 'V-easy', 'V2-', 'V1']",
Frisbee,2.0,1,V1,['Boulder'],15,1,,,California,Horseshoe Lake,2,0,"['V2', 'V3', 'V2', 'V-easy', 'V-easy', 'V2-', 'V1']",
Ball,2.0,1,V2,['Boulder'],15,1,PG13,,California,Horseshoe Lake,1,0,"['V3', 'V2', 'V1', 'V-easy', 'V-easy', 'V2-', 'V1']",
Bone,2.0,1,V2,['Boulder'],15,1,,,California,Horseshoe Lake,1,0,"['V3', 'V2', 'V1', 'V-easy', 'V-easy', 'V2-', 'V1']",
Biscuit,2.0,1,V3,['Boulder'],12,1,,,California,Horseshoe Lake,1,0,"['V2', 'V2', 'V1', 'V-easy', 'V-easy', 'V2-', 'V1']",
Problem L SDS,1.0,1,V2,['Boulder'],12,1,,,California,Horseshoe Lake,1,0,"['V0-', 'V0-', 'V0-', 'V0', 'V0', 'V2', 'V1', 'V4+', 'V3', 'V3', 'V1', 'V0+', 'V-easy', 'V2', 'V2', 'V2+', 'V1', 'V1+', 'V1']",
Problem M SDS,2.0,1,V2+,['Boulder'],11,1,,,California,Horseshoe Lake,1,0,"['V0-', 'V0-', 'V0-', 'V0', 'V0', 'V2', 'V2', 'V1', 'V4+', 'V3', 'V3', 'V1', 'V0+', 'V-easy', 'V2', 'V2', 'V1', 'V1+', 'V1']",
Problem I Variation,2.0,1,V3,['Boulder'],15,1,,,California,Horseshoe Lake,1,0,"['V0-', 'V0-', 'V0-', 'V0', 'V0', 'V2', 'V2', 'V1', 'V4+', 'V3', 'V1', 'V0+', 'V-easy', 'V2', 'V2', 'V2+', 'V1', 'V1+', 'V1']",
The Lord Giveth,2.0,1,V3,['Boulder'],15,1,,,California,T J Lake,2,0,['V6'],
There Is No Spoon,4.0,1,V6,['Boulder'],20,1,PG13,,California,T J Lake,1,0,['V3'],
Shady White Dikes,2.0,1,V0,['Boulder'],12,1,,,California,T J Lake,1,0,['V2'],
Killer Lines,2.0,1,V2,['Boulder'],20,1,PG13,,California,T J Lake,1,0,['V0'],
Warm-up This,3.0,1,V1+,['Boulder'],18,1,PG13,,California,T J Slabs,1,0,"['V0', 'V0', 'V0', 'V2+', 'V0', 'V0-']",
Black Gold,1.0,1,V0,['Boulder'],20,1,,,California,T J Slabs,1,0,['V1'],
Green Gold,2.0,1,V1,['Boulder'],20,1,PG13,,California,T J Slabs,1,0,['V0'],
Northern Lights,2.0,1,V5,['Boulder'],8,1,,,California,T J Slabs,0,0,[],
Ridgeline,3.0,1,V3,['Boulder'],16,1,PG13,,California,T J Slabs,2,0,"['V4', 'V0']",
Bodyline,3.0,1,V4,['Boulder'],16,1,PG13,,California,T J Slabs,1,0,"['V0', 'V3']",
Descent Route,1.0,2,V-easy,['Boulder'],10,1,,,California,T J Lake,1,0,"['V3', 'V2', 'V1', 'V0', 'V-easy', 'V-easy', 'V0', 'V4']",
Lake View,2.0,4,V3,['Boulder'],10,1,,,California,T J Lake,1,0,"['V-easy', 'V2', 'V1', 'V0', 'V-easy', 'V-easy', 'V0', 'V4']",
Problem F SDS,2.0,1,V4,['Boulder'],10,1,,,California,T J Lake,1,0,"['V-easy', 'V3', 'V2', 'V1', 'V0', 'V-easy', 'V-easy', 'V0']",
Sloppy Joe's,1.0,1,V1+,['Boulder'],18,1,,,California,Mammoth Lakes…,1,0,"['V4-5', 'V1-2', 'V3-']",
Pulled Pork,1.0,1,V1-2,['Boulder'],18,1,,,California,Mammoth Lakes…,1,0,"['V4-5', 'V1+', 'V3-']",
Spare Ribs,2.0,1,V3-,['Boulder'],18,1,,,California,Mammoth Lakes…,1,0,"['V4-5', 'V1-2', 'V1+']",
Main Boulder Arete,4.0,2,V4-5,['Boulder'],25,1,,,California,Mammoth Lakes…,1,0,"['V1-2', 'V1+', 'V3-']",
Warm Up,2.5,4,V-easy,['Boulder'],,1,,,California,Knowledge Boulders,1,0,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V0']",
Zero Hour,2.0,4,V0,['Boulder'],,1,,,California,Knowledge Boulders,1,0,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy']",
Unnamed B,1.0,4,V1,['Boulder'],,1,,,California,Knowledge Boulders,1,1,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V-easy', 'V0']",
Cutting Corners,2.0,3,V2-,['Boulder'],10,1,,,California,Knowledge Boulders,2,0,"['V4', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Deans List,2.8,4,V2,['Boulder'],,1,,,California,Knowledge Boulders,1,0,"['V4', 'V2-', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Direct,3.0,1,V4,['Boulder'],12,1,,,California,Casa Diablo Bou…,1,0,"['V6', 'V1', 'V2', 'V0-1']",
Faceless,1.7,3,V2,['Boulder'],,1,,,California,Knowledge Boulders,1,0,"['V4', 'V2-', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
No Cutting Corners,2.0,2,V3-,['Boulder'],10,1,,,California,Knowledge Boulders,0,1,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V5+', 'V4+', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Slantle,2.0,3,V3,['Boulder'],,1,,,California,Knowledge Boulders,1,0,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Lion Head,3.3,3,V3,['Boulder'],,1,,,California,Knowledge Boulders,1,1,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
C-Gangsta,2.0,2,V4,['Boulder'],,1,,,California,Knowledge Boulders,1,1,"['V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Honor Roll,2.7,3,V4,['Boulder'],,1,,,California,Knowledge Boulders,1,0,"['V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Nameless,2.0,2,V4+,['Boulder'],,1,,,California,Knowledge Boulders,1,0,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V5+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Knowledge is Power,3.0,2,V5,['Boulder'],,1,,,California,Knowledge Boulders,1,0,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Math,2.0,1,V5+,['Boulder'],,1,,,California,Knowledge Boulders,1,1,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V6', 'V5', 'V3', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Unnamed A,2.0,1,V6,['Boulder'],,1,,,California,Knowledge Boulders,2,0,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Into the Sunset,2.0,1,V6,['Boulder'],,1,,,California,Knowledge Boulders,1,1,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V7', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Id,2.0,1,V7,['Boulder'],,1,,,California,Knowledge Boulders,1,0,"['V4', 'V2-', 'V2', 'V2', 'V2', 'V4', 'V6', 'V5', 'V3', 'V5+', 'V4+', 'V3-', 'V3', 'V6+', 'V6', 'V1', 'V-easy', 'V0']",
Unnamed Face,1.5,2,V0,['Boulder'],10,1,,,California,Catacombs,0,0,"['V2', 'V0-', 'V4-', 'V0', 'V0', 'V0+']",
Dare,2.4,14,V0,['Boulder'],,1,,,California,Knowledge Boulders,0,1,"['V3', 'V3+', 'V6', 'V2-', 'V0+', 'V0-']",
Prow right,2.0,6,V0+,['Boulder'],,1,,,California,Knowledge Boulders,0,0,"['V3', 'V3+', 'V0', 'V6', 'V2-', 'V0-']",
Prow left,2.2,5,V3-,['Boulder'],,1,,,California,Knowledge Boulders,0,0,"['V2', 'V1-', 'V1', 'V0', 'V2']",
Arete left SDS,2.9,8,V3,['Boulder'],,1,,,California,Knowledge Boulders,0,1,"['V3+', 'V0', 'V6', 'V2-', 'V0+', 'V0-']",
Arete right,2.5,2,V3+,['Boulder'],,1,,,California,Knowledge Boulders,0,0,"['V3', 'V0', 'V6', 'V2-', 'V0+', 'V0-']",
Ochre Tears,2.0,2,V6,['Boulder'],12,1,,,California,Knowledge Boulders,0,0,"['V3', 'V3+', 'V0', 'V2-', 'V0+', 'V0-']",
mini face,1.6,5,V0,['Boulder'],,1,,,California,Knowledge Boulders,0,0,"['V2', 'V1-', 'V1', 'V2', 'V3-']",
High traverse,2.2,6,V1-,['Boulder'],,1,,,California,Knowledge Boulders,0,0,"['V2', 'V1', 'V0', 'V2', 'V3-']",
Low traverse,2.4,5,V1,['Boulder'],,1,,,California,Knowledge Boulders,0,0,"['V2', 'V1-', 'V0', 'V2', 'V3-']",
Crack,1.0,5,V2,['Boulder'],,1,,,California,Knowledge Boulders,0,0,"['V1-', 'V1', 'V0', 'V2', 'V3-']",
Prow Direct,2.6,7,V2,['Boulder'],,1,,,California,Knowledge Boulders,0,0,"['V1-', 'V1', 'V0', 'V2', 'V3-']",
Slab Right,1.3,8,V-easy,['Boulder'],12,1,,,California,Mammoth Creek Rd,1,0,"['V6', 'V2', 'V6', 'V3-', 'V3', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V7', 'V0', 'V0-', 'V-easy']",
Slab Central,1.8,9,V0,['Boulder'],12,1,,,California,Mammoth Creek Rd,1,0,"['V6', 'V2', 'V6', 'V3-', 'V3', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V-easy', 'V7', 'V0-', 'V-easy']",
Aspen Arete,2.5,8,V2,['Boulder'],15,1,,,California,Mammoth Creek Rd,1,0,"['V6', 'V6', 'V3-', 'V3', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V-easy', 'V7', 'V0', 'V0-', 'V-easy']",
Fall Guy,2.6,7,V2+,['Boulder'],12,1,,,California,Mammoth Creek Rd,1,0,"['V6', 'V2', 'V6', 'V3-', 'V3', 'V3', 'V4', 'V3', 'V1', 'V-easy', 'V7', 'V0', 'V0-', 'V-easy']",
Aspen Wall Stand,2.5,10,V3-,['Boulder'],15,1,,,California,Mammoth Creek Rd,2,0,"['V6', 'V2', 'V6', 'V3', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V-easy', 'V7', 'V0', 'V0-', 'V-easy']",
Fall Colors,2.7,6,V3,['Boulder'],12,1,,,California,Mammoth Creek Rd,1,0,"['V6', 'V2', 'V6', 'V3-', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V-easy', 'V7', 'V0', 'V0-', 'V-easy']",
Cave Corner,2.0,2,V3,['Boulder'],12,1,,,California,Mammoth Creek Rd,1,0,"['V6', 'V2', 'V6', 'V3-', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V-easy', 'V7', 'V0', 'V0-', 'V-easy']",
A Night at the Oscars,3.0,4,V6,['Boulder'],15,1,,,California,Mammoth Creek Rd,0,0,"['V2', 'V6', 'V3-', 'V3', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V-easy', 'V7', 'V0', 'V0-', 'V-easy']",
Aspen Wall,3.6,7,V6,['Boulder'],15,1,,,California,Mammoth Creek Rd,6,0,"['V2', 'V6', 'V3-', 'V3', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V-easy', 'V7', 'V0', 'V0-', 'V-easy']",
Scuttle Thug,2.0,2,V7,['Boulder'],,1,,,California,Mammoth Creek Rd,0,0,"['V6', 'V2', 'V6', 'V3-', 'V3', 'V3', 'V2+', 'V4', 'V3', 'V1', 'V-easy', 'V0', 'V0-', 'V-easy']",
Golden Face,1.0,1,V-easy,['Boulder'],8,1,,,California,Mammoth Creek Rd,0,0,[],
Swipe right,1.5,2,V1,['Boulder'],,1,,,California,Sherwin Secrets,0,0,"['V6+', 'V8', 'V3']",
The Long Road Home,2.5,2,V3,['Boulder'],,1,,,California,Sherwin Secrets,0,0,"['V6+', 'V8', 'V1']",
Chattanooga Hustle,4.0,4,V6+,['Boulder'],,1,,,California,Sherwin Secrets,0,1,"['V8', 'V3', 'V1']",
Chemical Distraction,3.0,2,V8,['Boulder'],,1,,,California,Sherwin Secrets,0,2,"['V6+', 'V3', 'V1']",
Jesus juice,2.0,1,V5,['Boulder'],12,1,,,California,Sherwin Secrets,0,0,"['V6', 'V6', 'V9']",
Americana,3.0,1,V6,['Boulder'],16,1,,,California,Sherwin Secrets,0,0,"['V6', 'V5', 'V9']",
Eucharist,2.0,2,V6,['Boulder'],16,1,,,California,Sherwin Secrets,0,0,"['V6', 'V5', 'V9']",
The Rapture,3.0,1,V9,['Boulder'],14,1,,,California,Sherwin Secrets,1,0,"['V6', 'V6', 'V5']",
Lonely,3.0,1,V2,['Boulder'],12,1,,,California,Sherwin Secrets,0,0,"['V3', 'V6', 'V4']",
Forget Me,2.0,1,V3,['Boulder'],10,1,,,California,Sherwin Secrets,0,0,"['V6', 'V2', 'V4']",
Simple,1.0,1,V4,['Boulder'],8,1,,,California,Sherwin Secrets,0,0,"['V3', 'V6', 'V2']",
Forgotten,2.0,1,V6,['Boulder'],10,1,,,California,Sherwin Secrets,0,0,"['V3', 'V2', 'V4']",
Gypsy's Plunder,3.0,1,V8,['Boulder'],12,1,,,California,Sherwin Secrets,2,0,[],
West Face Various,1.0,1,V-easy,['Boulder'],,1,,,California,Family Boulders,0,0,"['V5', 'V1', 'V1', 'V3-', 'V1', 'V1', 'V4']",
Little Sister,2.0,1,V1,['Boulder'],,1,,,California,Family Boulders,1,0,"['V5', 'V1', 'V3-', 'V1', 'V1', 'V4', 'V-easy']",
Siblings,3.0,1,V4,['Boulder'],,1,,,California,Family Boulders,2,0,"['V5', 'V1', 'V1', 'V3-', 'V1', 'V1', 'V-easy']",
Big Sister,3.0,1,V5,['Boulder'],,1,,,California,Family Boulders,3,0,"['V1', 'V1', 'V3-', 'V1', 'V1', 'V4', 'V-easy']",
