name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
North Face Bolt Route,1.5,2,5.12a,['Aid'],,1,,,California,Cross Rock Area,3,0,['5.7'],
Cat In The Squal,3.0,1,V3,['Aid'],25,1,R,,California,Lion's Den,5,1,['V3'],A2-3
Cat Scratch Fever,3.0,2,V3,['Aid'],40,1,X,,California,Lion's Den,5,0,['V3'],A4-
Old Aid Bolt Ladder,3.1,12,5.5,"['Trad', 'Aid']",80,1,PG13,,California,Stoney Point,16,14,"['5.11a', '5.10c', '5.10c', '5.10b']",
Bolt ladder,3.0,1,5.4,"['Trad', 'Aid']",40,1,,,California,Aid Hill,2,0,['5.7'],A0
Mogul and the Ring,3.0,2,5.7,"['Trad', 'Aid']",40,1,,,California,Aid Hill,6,0,['5.4'],A1
Diagonal A2 Crack,3.0,1,5.4,"['Trad', 'Aid']",40,1,,,California,Aid Hill,2,0,['5.7'],
A3 Seam,3.0,1,5.4,['Aid'],40,1,,,California,Aid Hill,2,0,['5.7'],
Old Bolt Ladder,0.0,1,5.11b/c,['Aid'],20,1,,,California,Horse Flats,2,0,"['5.11b', '5.10d', '5.8', '5.8', '5.8', '5.10+', '5.8', '5.7', '5.7']",
Left Ladder,2.8,4,5.12,"['Trad', 'Aid']",60,1,,,California,Angeles Nationa…,6,2,"['5.10d', '5.9']",
Right Ladder,2.3,3,5.12,"['Trad', 'Aid']",70,1,PG13,,California,Angeles Nationa…,4,1,"['5.10d', '5.9']",
Center Ladder,2.0,1,5.12,"['Trad', 'Aid']",50,1,,,California,Angeles Nationa…,1,0,"['5.10d', '5.9']",
Peregrine,3.0,1,5.7,"['Sport', 'Aid']",140,2,,,California,Texas Canyon,1,0,"['5.6', '5.10a', '5.7', '5.8', '5.9', '5.7', '5.9']",
Tex-Mex,2.5,2,5.9,"['Trad', 'Aid']",140,2,,,California,Texas Canyon,5,1,"['5.6', '5.10a', '5.7', '5.7', '5.8', '5.7', '5.9']",
Point Break,2.5,2,5.8,"['Trad', 'Aid']",130,1,,,California,Texas Canyon,1,0,"['5.6', '5.10a', '5.7', '5.7', '5.9', '5.7', '5.9']",
Bolt Ladder aka AIDS,2.0,1,5.3,"['Trad', 'Aid']",50,1,,,California,Fictitioua Tree,2,0,"['5.9', '5.11', '5.11', '5.10a', '5.10+', '5.9', '5.7', '5.8', '5.3', '5.8']",
Rivet Ladder,1.7,3,V1-2,"['Trad', 'Aid']",30,1,,,California,Rock Garden,4,1,[],
Ye Olde Reacharound,1.0,1,5.9,"['Trad', 'Aid']",40,1,R,,California,San Jacinto Mou…,0,0,"['5.12c', '5.12b', '5.11c']",A1
Yesterday's Hangover,0.0,0,5.8,"['Trad', 'Aid']",,2,,,California,Lower Kern Rive…,0,0,"['Easy 5th', '5.9', '5.8', '5.9', '5.9', '5.9', '5.9', '5.8']",A2
The Roost,0.0,0,5.9,"['Trad', 'Aid']",,3,,,California,Lower Kern Rive…,0,0,"['Easy 5th', '5.8', '5.8', '5.9', '5.9', '5.9', '5.9', '5.8']",A3
Chipless Treat,2.0,1,5.10a,"['Trad', 'Aid']",70,1,,,California,Chilkoot Lake,0,0,"['5.10b', '5.11a', '5.11a', '5.11a', '5.12a', '5.10a', '5.11a', '5.10b', '5.9']",A0
Taipan Rising,3.2,5,5.11a,"['Trad', 'Aid']",450,5,,,California,Shuteye Creek Area,3,0,"['5.11d', '5.11b', '5.12c', '5.13c']",A0
Millenium Falcon,3.0,1,5.12,"['Trad', 'Aid']",1200,11,,IV,California,Patterson Bluff,0,0,"['5.12a/b', '5.11+', '5.11b/c', '5.9', '5.12c/d', '5.10+', '5.10', '5.9', '5.11', '5.10+', '5.12c', '5.11', '5.12b', '5.11']",A0
The Way of the Dragon,3.0,2,5.11,"['Trad', 'Aid']",1500,10,,IV,California,Patterson Bluff,3,1,"['5.12a/b', '5.11+', '5.11b/c', '5.9', '5.12c/d', '5.10+', '5.10', '5.12', '5.9', '5.10+', '5.12c', '5.11', '5.12b', '5.11']",A0
Under the Gun,3.0,1,5.11,"['Trad', 'Aid']",1200,8,,IV,California,Patterson Bluff,1,0,"['5.12a/b', '5.11+', '5.11b/c', '5.9', '5.12c/d', '5.10+', '5.10', '5.12', '5.9', '5.10+', '5.12c', '5.11', '5.12b', '5.11']",A1
Raptors of the Steep,2.0,1,5.9,"['Trad', 'Aid']",1200,8,,IV,California,Patterson Bluff,1,0,"['5.12a/b', '5.11+', '5.11b/c', '5.12c/d', '5.10+', '5.10', '5.12', '5.9', '5.11', '5.10+', '5.12c', '5.11', '5.12b', '5.11']",A2+
Sierra Swashbuckle,4.0,1,5.11c,"['Trad', 'Aid']",1000,10,,,California,Donnell Reservoir,1,0,"['5.11a', '5.9']",A0
The Odyssey,3.0,1,5.9,"['Trad', 'Aid']",,8,,V,California,Donnell Reservoir,1,0,"['5.11a', '5.11c']",
South Chimney,4.0,2,5.10b,"['Trad', 'Aid']",600,4,,,California,Moro Rock (SEKI),8,1,"['5.9', '5.8']",
Direct East Face,2.0,3,5.7,['Aid'],600,4,,II,California,Moro Rock (SEKI),2,1,"['5.9+', '5.10a', '5.9+', '5.10a', '5.10b/c', '5.8', '5.5', '5.8+']",A2
Full Metal Jacket,3.0,1,5.10a,['Aid'],1500,1,,V,California,Moro Rock (SEKI),7,1,"['5.9+', '5.7', '5.9+', '5.10a', '5.10b/c', '5.8', '5.5', '5.8+']",A3
Wall of Ages,3.0,1,5.11+,"['Trad', 'Aid']",3400,26,,VI,California,Sequoia & Kings…,4,0,"['5.11', '5.10', '4th', '5.9', '5.13-', '5.10', '5.11', '5.10b']",A0
In the Niche of Time,2.0,1,5.10,"['Trad', 'Aid']",3400,21,,VI,California,Sequoia & Kings…,3,0,"['5.11', '4th', '5.9', '5.13-', '5.10', '5.11', '5.11+', '5.10b']",A3+
Tehipite Dome - Southwest Face (Kroger),2.0,1,5.9,"['Trad', 'Aid']",2500,18,,VI,California,Sequoia & Kings…,1,0,"['5.11', '5.10', '4th', '5.13-', '5.10', '5.11', '5.11+', '5.10b']",A4
Stickup,2.5,2,5.10+,"['Trad', 'Aid']",350,3,,,California,Sequoia & Kings…,3,2,"['5.10', '5.8', '5.12a/b', '5.6', '5.10', '5.9', '5.11b', '5.10+']",A0
East Face,4.0,4,5.10,"['Trad', 'Aid', 'Alpine']",500,5,,III,California,Castle Rocks,14,1,['5.9'],
The Regular Route (Castle Rock Spire),3.9,9,5.9,"['Trad', 'Aid', 'Alpine']",1000,8,,IV,California,Castle Rocks,7,3,['5.10'],A2
The Siege,3.5,2,5.10c,"['Trad', 'Aid', 'Alpine']",1000,7,PG13,IV,California,Castle Rocks,9,2,[],A0
Toes and Paws,3.0,1,5.10+,"['Trad', 'Aid']",130,1,,II,California,Danland,0,0,"['5.8', '5.11', '5.8', '5.11', '5.9', '5.9', '5.12', '5.9+', '5.10', '5.10d', '5.11', '5.5']",A1
Jammies,3.3,9,5.9,"['Trad', 'Aid']",280,3,,II,California,Danland,6,1,"['5.8', '5.11', '5.8', '5.11', '5.9', '5.12', '5.9+', '5.10', '5.10d', '5.11', '5.10+', '5.5']",A2
Puff Aider,3.0,2,5.10,"['Trad', 'Aid']",250,2,,II,California,Danland,3,0,"['5.8', '5.11', '5.8', '5.11', '5.9', '5.9', '5.12', '5.9+', '5.10d', '5.11', '5.10+', '5.5']",A2
Crescent Cracks,2.0,1,5.8,"['Trad', 'Aid']",,1,,,California,Danland,3,0,"['5.11', '5.8', '5.11', '5.9', '5.9', '5.12', '5.9+', '5.10', '5.10d', '5.11', '5.10+', '5.5']",A3
Jagged Edge,0.0,0,5.10,"['Trad', 'Aid']",,2,,,California,Danland,1,0,"['5.8-', '5.10', '5.10', '5.10']",A2
Silly Pinnacle Direct,3.0,1,5.10,"['Trad', 'Aid']",260,3,,III,California,Danland,1,0,"['5.8-', '5.10', '5.10', '5.10']",A2
Morgana,1.7,6,5.9,"['Sport', 'Aid']",45,1,,,California,Squirrel Creek,0,2,"['5.7', '5.7', '5.7', '5.7', '5.10c']",A0
The nose,2.0,2,5.11a,['Aid'],40,1,,,California,Squirrel Creek,1,0,"['5.10a/b', '5.11a', '5.10-', '5.8', '5.10-', '5.8', '5.11a', '5.7', '5.7']",
Zig Zag,4.0,2,5.10+,"['Trad', 'Aid']",150,1,,,California,Danland,2,1,"['5.10b', '5.6']",
The One That Got Away,3.3,3,5.11b,"['Trad', 'Aid', 'Alpine']",1500,12,PG13,IV,California,Cliff Creek Canyon,2,1,"['5.6', '5.9+']",
Tokopah Adventure,4.0,1,5.10,"['Trad', 'Aid']",700,5,R,,California,Tokopah Valley,16,3,"['5.11-', '5.8', '5.11-', '5.11a', '5.11-']",A0
Beauty and the Beast,4.0,2,5.11-,"['Trad', 'Aid']",650,5,,,California,Tokopah Valley,7,0,"['5.8', '5.11-', '5.10', '5.11a', '5.11-']",A0
