name,rating,votes,grade,type,height,pitches,safety,commitment,state,sub_area,photos,comments,near_grades,aid_grade
The End,2.0,1,V4,['Boulder'],13,1,,,California,Yosemite Valle…,0,0,"['V4', 'V6']",
Wood Yard Arete,3.4,5,V6,['Boulder'],20,1,,,California,Yosemite Valle…,1,1,"['V4', 'V4']",
Yabo Arete,2.0,1,V9,['Boulder'],17,1,,,California,Yosemite Valle…,0,0,"['V11', 'V12']",
Yabo Face,3.0,1,V11,['Boulder'],15,1,,,California,Yosemite Valle…,0,0,"['V9', 'V12']",
Yabo Roof,4.0,1,V12,['Boulder'],15,1,,,California,Yosemite Valle…,0,0,"['V9', 'V11']",
Big Flapper,4.0,1,V1,['Boulder'],8,1,,,California,Yosemite Valle…,1,0,"['V2+', 'V2']",
"Stop, Climb, and Roll",3.0,1,V2,['Boulder'],8,1,,,California,Yosemite Valle…,1,0,"['V1', 'V2+']",
Rockaway Reach,4.0,1,V2+,['Boulder'],6,1,,,California,Yosemite Valle…,1,0,"['V1', 'V2']",
Squirrel,3.0,2,V6,['Boulder'],,1,,,California,Yosemite Valle…,2,0,[],
Generation Direct,3.7,3,V7,['Boulder'],30,1,PG13,,California,Wave Boulders,1,0,[],
The Wave,3.0,2,V3,['Boulder'],,1,,,California,Wave Boulders,2,0,[],
"Cindy (AKA ""Sydnie"")",3.0,1,V10,['Boulder'],,1,PG13,,California,Wave Boulders,1,0,[],
Crumbs Highball,4.0,1,V1,['Boulder'],30,1,R,,California,HWY 140,1,0,[],
Dynamite Crack,3.0,1,V0+,['Boulder'],20,1,,,California,h. Cookie Area,3,0,"['5.11b', '5.12b', '5.10b', '5.10a', '5.11c', '5.11a', '5.10d', '5.11a', '5.10d', '5.12b', '5.9', '5.10a', '5.12a', '5.9', '5.9', '5.11c', '5.8', '5.11b', '5.9', '5.11b', '5.11a', '5.10c', '5.10c', '5.11', '5.11+', '5.13b/c', '5.12b', '5.10+', '5.9', '5.11', '5.10b', '5.10d', '5.11a', '5.10c']",
"Walk, Don't Run (aka The Bouldering Arch)",3.7,3,V0,['Boulder'],35,1,,,California,m. The Owl Area,2,0,"['5.10d', '5.12a', '5.9', '5.12a', '5.10a', '5.11+', '5.9']",
Heart Route (Free),4.0,1,5.13b,"['Trad', 'Boulder']",,26,,,California,B. El Capitan,5,4,"['5.8', '5.10', '5.11', '5.13a', '5.13a', '5.9', 'V10', '5.7', '5.14a', '5.9', '5.13', '5.10', '5.9', '5.9', '5.9+', '5.9', '5.8', '5.9', '5.9', '5.11c', '5.10+']",
Parkay Squeeze,2.4,8,5.5,"['Trad', 'Boulder']",,1,,,California,Valley N Side,4,3,"['5.11c', '5.4', '5.8', '5.11a', '5.9', '5.10d', '5.7', '5.8', '5.8', '5.10-', '5.10a', '5.11b', '5.10d', '5.10c', '5.10b', '5.11b', '5.12a', 'V-easy', '5.10a', '5.10a', '5.7', '5.10c', '5.7', '5.5', '5.11a']",
Spliter handcrack,3.0,1,V0-1,['Boulder'],14,1,,,California,Hetch Hetchy,1,0,[],
Wet Hug,3.0,1,V0+,['Boulder'],12,1,PG13,,California,Wawona,0,0,"['V4', 'V3', 'V2']",
Shallow Sprawl,2.0,1,V2,['Boulder'],12,1,PG13,,California,Wawona,0,0,"['V4', 'V3', 'V0+']",
Feline Party Favor,2.0,1,V3,['Boulder'],13,1,,,California,Wawona,1,0,"['V4', 'V2', 'V0+']",
Bloody Tourists,0.0,0,V4,['Boulder'],15,1,,,California,Wawona,3,0,"['V3', 'V2', 'V0+']",
Wawona Warm Up,1.5,2,V-easy,['Boulder'],12,1,,,California,Wawona,1,0,"['V2+', 'V0+', 'V1+', 'V3', 'V2+', 'V1']",
Bark Beetle Problem,1.0,1,V0+,['Boulder'],11,1,,,California,Wawona,1,0,"['V2+', 'V1+', 'V3', 'V2+', 'V1', 'V-easy']",
Into The Dry Spell,1.0,1,V1,['Boulder'],12,1,,,California,Wawona,1,0,"['V2+', 'V0+', 'V1+', 'V3', 'V2+', 'V-easy']",
Branch Manager,2.0,1,V1+,['Boulder'],12,1,,,California,Wawona,3,0,"['V2+', 'V0+', 'V3', 'V2+', 'V1', 'V-easy']",
Feathered Friend,2.7,3,V2+,['Boulder'],12,1,,,California,Wawona,1,0,"['V0+', 'V1+', 'V3', 'V2+', 'V1', 'V-easy']",
""" Chu-cha-nah""",2.0,1,V2+,['Boulder'],,1,,,California,Wawona,0,0,"['V0+', 'V1+', 'V3', 'V2+', 'V1', 'V-easy']",
Cabin Fever,2.7,3,V3,['Boulder'],12,1,,,California,Wawona,1,0,"['V2+', 'V0+', 'V1+', 'V2+', 'V1', 'V-easy']",
Electron,1.0,1,V0,['Boulder'],15,1,PG13,,California,Wawona,1,0,"['V4', 'V2-', 'V3+', 'V3-']",
High Voltage,3.0,1,V2-,['Boulder'],11,1,,,California,Wawona,1,0,"['V4', 'V0', 'V3+', 'V3-']",
Rewired,2.0,1,V3-,['Boulder'],20,1,,,California,Wawona,2,0,"['V4', 'V0', 'V2-', 'V3+']",
Power Failure,3.0,1,V3+,['Boulder'],10,1,,,California,Wawona,2,0,"['V4', 'V0', 'V2-', 'V3-']",
Blind Electrician,2.0,1,V4,['Boulder'],12,1,,,California,Wawona,2,0,"['V0', 'V2-', 'V3+', 'V3-']",
Call Declined,1.3,3,V3-,['Boulder'],6,1,,,California,Wawona,3,0,[],
Don Quixote,0.0,0,V6,['Boulder'],15,1,,,California,Wawona,1,0,[],
Devil's Right Cheek,3.0,1,V3,['Boulder'],15,1,,,California,Wawona,1,1,[],
The Jet,3.0,3,V2,['Boulder'],9,1,,,California,Yosemite NP,1,0,[],
